EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
,,,,,,,,,,,,,,,2022,12,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,28,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
,,,,,,,,,,,,,,,2025,25,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,2,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,28,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
,,,,,,,,,,,,,,,2023,8,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,6,Neumonía (J12-J18),3,0,1,0,0,2
,,,,,,,,,,,,,,,2025,39,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,30,6,Neumonía (J12-J18),12,0,0,1,7,4
,,,,,,,,,,,,,,,2025,46,4,IRA Alta (J00-J06),259,3,21,94,126,15
,,,,,,,,,,,,,,,2023,23,7,Bronquitis/bronquiolitis aguda (J20-J21),5,1,0,1,2,1
,,,,,,,,,,,,,,,2026,14,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,4,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,28,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),18,0,2,3,9,4
,,,,,,,,,,,,,,,2026,12,6,Neumonía (J12-J18),2,0,0,0,1,1
,,,,,,,,,,,,,,,2026,11,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,21,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,33,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,51,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),97,3,17,16,55,6
,,,,,,,,,,,,,,,2025,47,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",1,0,0,0,1,0
,,,,,,,,,,,,,,,2022,23,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,68,1,6,23,36,2
,,,,,,,,,,,,,,,2026,8,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),32,4,3,8,16,1
,,,,,,,,,,,,,,,2025,36,6,Neumonía (J12-J18),2,0,1,1,0,0
,,,,,,,,,,,,,,,2023,50,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,18,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,53,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,0,1
,,,,,,,,,,,,,,,2026,1,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,39,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,47,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,1,1
,,,,,,,,,,,,,,,2022,36,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),133,5,19,21,70,18
,,,,,,,,,,,,,,,2026,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),15,0,0,1,8,6
,,,,,,,,,,,,,,,2026,13,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,24,6,Neumonía (J12-J18),6,0,1,1,1,3
,,,,,,,,,,,,,,,2026,3,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,40,7,Bronquitis/bronquiolitis aguda (J20-J21),13,1,0,5,6,1
,,,,,,,,,,,,,,,2025,36,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,31,6,Neumonía (J12-J18),1,0,0,0,0,1
,,,,,,,,,,,,,,,2026,3,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,16,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),178,4,23,33,94,24
,,,,,,,,,,,,,,,2025,50,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,1,4,IRA Alta (J00-J06),14,0,2,1,11,0
,,,,,,,,,,,,,,,2021,46,7,Bronquitis/bronquiolitis aguda (J20-J21),18,1,6,6,5,0
,,,,,,,,,,,,,,,2024,24,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,45,6,Neumonía (J12-J18),3,0,0,0,2,1
,,,,,,,,,,,,,,,2026,3,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,38,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,18,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,30,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),222,4,26,52,123,17
,,,,,,,,,,,,,,,2024,17,6,Neumonía (J12-J18),5,0,0,0,2,3
,,,,,,,,,,,,,,,2025,53,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,12,6,Neumonía (J12-J18),5,0,0,1,1,3
,,,,,,,,,,,,,,,2025,20,7,Bronquitis/bronquiolitis aguda (J20-J21),66,2,10,14,35,5
,,,,,,,,,,,,,,,2025,40,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,32,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,46,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,19,4,IRA Alta (J00-J06),200,33,17,58,84,8
,,,,,,,,,,,,,,,2025,46,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,7,Bronquitis/bronquiolitis aguda (J20-J21),31,2,10,6,11,2
,,,,,,,,,,,,,,,2025,40,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,8,Crisis obstructiva bronquial (J40-J46),9,0,0,0,3,6
,,,,,,,,,,,,,,,2025,3,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,35,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,8,Crisis obstructiva bronquial (J40-J46),2,0,0,2,0,0
,,,,,,,,,,,,,,,2025,43,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,5,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,31,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),238,4,26,66,121,21
,,,,,,,,,,,,,,,2025,31,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),320,8,74,88,108,42
,,,,,,,,,,,,,,,2025,13,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,2,6,Neumonía (J12-J18),5,0,0,0,2,3
,,,,,,,,,,,,,,,2021,19,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),37,2,3,9,22,1
,,,,,,,,,,,,,,,2025,9,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,1,1
,,,,,,,,,,,,,,,2025,43,6,Neumonía (J12-J18),3,0,0,0,1,2
,,,,,,,,,,,,,,,2024,29,7,Bronquitis/bronquiolitis aguda (J20-J21),16,0,2,2,9,3
,,,,,,,,,,,,,,,2025,19,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,4,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,16,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,51,4,IRA Alta (J00-J06),13,1,2,5,5,0
,,,,,,,,,,,,,,,2025,47,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,12,4,IRA Alta (J00-J06),5,0,1,2,2,0
,,,,,,,,,,,,,,,2025,46,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,45,5,Influenza (J09-J11),14,0,0,12,2,0
,,,,,,,,,,,,,,,2025,21,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,43,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,51,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),101,7,14,19,45,16
,,,,,,,,,,,,,,,2025,35,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,32,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,12,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),45,2,5,13,21,4
,,,,,,,,,,,,,,,2026,4,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,26,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2022,12,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,9,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,29,4,IRA Alta (J00-J06),38,0,3,9,25,1
,,,,,,,,,,,,,,,2026,8,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,17,8,Crisis obstructiva bronquial (J40-J46),3,0,0,1,2,0
,,,,,,,,,,,,,,,2024,13,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,1,1,0
,,,,,,,,,,,,,,,2021,28,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,50,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,12,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,8,Crisis obstructiva bronquial (J40-J46),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,6,Neumonía (J12-J18),2,0,0,0,2,0
,,,,,,,,,,,,,,,2025,53,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,8,Crisis obstructiva bronquial (J40-J46),10,0,0,0,5,5
,,,,,,,,,,,,,,,2026,10,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,1,4,IRA Alta (J00-J06),57,3,5,6,39,4
,,,,,,,,,,,,,,,2026,9,4,IRA Alta (J00-J06),20,0,3,3,11,3
,,,,,,,,,,,,,,,2023,49,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,46,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,8,6,Neumonía (J12-J18),1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,18,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,7,Bronquitis/bronquiolitis aguda (J20-J21),50,0,4,19,24,3
,,,,,,,,,,,,,,,2025,23,5,Influenza (J09-J11),4,0,0,2,2,0
,,,,,,,,,,,,,,,2026,17,4,IRA Alta (J00-J06),38,1,3,20,11,3
,,,,,,,,,,,,,,,2021,39,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",4,0,0,1,2,1
,,,,,,,,,,,,,,,2024,42,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2023,32,8,Crisis obstructiva bronquial (J40-J46),7,0,0,2,3,2
,,,,,,,,,,,,,,,2024,38,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),32,3,5,12,12,0
,,,,,,,,,,,,,,,2024,1,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,35,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,6,Neumonía (J12-J18),1,0,0,0,1,0
,,,,,,,,,,,,,,,2024,45,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,3,1
,,,,,,,,,,,,,,,2025,36,8,Crisis obstructiva bronquial (J40-J46),6,0,0,0,3,3
,,,,,,,,,,,,,,,2023,39,8,Crisis obstructiva bronquial (J40-J46),1,0,0,1,0,0
,,,,,,,,,,,,,,,2026,10,4,IRA Alta (J00-J06),20,0,3,5,10,2
,,,,,,,,,,,,,,,2025,40,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,6,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,49,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,16,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,35,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,35,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,38,7,Bronquitis/bronquiolitis aguda (J20-J21),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,0,1
,,,,,,,,,,,,,,,2023,25,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,1,0,0,0,1,0
,,,,,,,,,,,,,,,2026,9,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),114,2,13,20,65,14
,,,,,,,,,,,,,,,2025,22,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,4,IRA Alta (J00-J06),211,1,33,67,94,16
,,,,,,,,,,,,,,,2025,9,4,IRA Alta (J00-J06),63,0,6,7,42,8
,,,,,,,,,,,,,,,2024,49,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,39,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,1,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,22,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2023,19,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,53,4,IRA Alta (J00-J06),40,1,6,6,22,5
,,,,,,,,,,,,,,,2024,41,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2025,29,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,36,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,7,7,Bronquitis/bronquiolitis aguda (J20-J21),2,0,1,0,1,0
,,,,,,,,,,,,,,,2026,15,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),22,0,4,5,10,3
,,,,,,,,,,,,,,,2025,53,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,5,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,15,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,10,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2021,28,4,IRA Alta (J00-J06),46,2,6,8,30,0
,,,,,,,,,,,,,,,2024,27,6,Neumonía (J12-J18),3,0,0,1,0,2
,,,,,,,,,,,,,,,2026,4,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,0,3,0
,,,,,,,,,,,,,,,2025,43,5,Influenza (J09-J11),7,1,1,0,5,0
,,,,,,,,,,,,,,,2024,9,4,IRA Alta (J00-J06),14,0,1,3,9,1
,,,,,,,,,,,,,,,2025,2,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,2,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,29,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,20,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,8,8,Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,17,6,Neumonía (J12-J18),1,0,0,1,0,0
,,,,,,,,,,,,,,,2025,10,4,IRA Alta (J00-J06),7,1,0,3,2,1
,,,,,,,,,,,,,,,2024,34,5,Influenza (J09-J11),2,0,0,0,2,0
,,,,,,,,,,,,,,,2026,16,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,9,6,Neumonía (J12-J18),8,0,0,0,4,4
,,,,,,,,,,,,,,,2023,25,8,Crisis obstructiva bronquial (J40-J46),9,0,0,3,4,2
,,,,,,,,,,,,,,,2025,39,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,38,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,40,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",2,0,0,0,1,1
,,,,,,,,,,,,,,,2026,2,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,2,4,IRA Alta (J00-J06),49,1,8,8,28,4
,,,,,,,,,,,,,,,2025,40,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,8,Crisis obstructiva bronquial (J40-J46),5,0,0,1,1,3
,,,,,,,,,,,,,,,2025,34,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,43,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,2,4,IRA Alta (J00-J06),67,1,8,11,43,4
,,,,,,,,,,,,,,,2024,33,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),32,1,7,10,12,2
,,,,,,,,,,,,,,,2026,8,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,45,5,Influenza (J09-J11),1,0,0,0,1,0
,,,,,,,,,,,,,,,2024,31,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),58,4,10,19,17,8
,,,,,,,,,,,,,,,2026,10,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,13,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",8,0,1,2,1,4
,,,,,,,,,,,,,,,2025,34,6,Neumonía (J12-J18),7,0,0,0,3,4
,,,,,,,,,,,,,,,2022,27,6,Neumonía (J12-J18),0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,31,6,Neumonía (J12-J18),14,0,1,0,3,10
,,,,,,,,,,,,,,,2023,43,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,13,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,3,TOTAL CAUSA SISTEMA  RESPIRATORIO (J00-J98),79,1,1,3,52,22
,,,,,,,,,,,,,,,2026,11,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",28,0,5,9,13,1
,,,,,,,,,,,,,,,2026,5,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,43,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,41,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,7,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,47,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,1,35,"- Por covid-19, virus identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,9,34,"- Por covid-19, virus no identificado U07.2",0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,50,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",3,0,0,2,0,1
,,,,,,,,,,,,,,,2025,12,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,17,11,"TOTAL ATENCIONES POR COVID-19, Virus Identificado U07.1",0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,3,4,IRA Alta (J00-J06),29,0,1,6,18,4
,,,,,,,,,,,,,,,2021,35,4,IRA Alta (J00-J06),32,2,5,6,19,0
,,,,,,,,,,,,,,,2024,49,33,- Causas sistema respiratorio (J00-J98),0,0,0,0,0,0
,,,,,,,,,,,,,,,2026,6,8,Crisis obstructiva bronquial (J40-J46),1,0,0,0,0,1
,,,,,,,,,,,,,,,2023,32,8,Crisis obstructiva bronquial (J40-J46),3,0,0,1,2,0
,,,,,,,,,,,,,,,2022,3,5,Influenza (J09-J11),0,0,0,0,0,0
,,,,,,,,,,,,,,,2024,38,6,Neumonía (J12-J18),1,0,1,0,0,0
,,,,,,,,,,,,,,,2024,31,10,TOTAL ATENCIONES POR COVID-19  Virus no Identificado U07.2,0,0,0,0,0,0
,,,,,,,,,,,,,,,2025,51,7,Bronquitis/bronquiolitis aguda (J20-J21),53,0,4,9,29,11
,,,,,,,,,,,,,,,2024,20,9,"Otra causa respiratoria no contenidas en las categorías anteriores (J22; J30-J39, J47, J60-J98)",0,0,0,0,0,0
,,,,,,,,,,,,,,,2022,23,6,Neumonía (J12-J18),7,0,0,2,5,0
,,,,,,,,,,,,,,,2025,39,4,IRA Alta (J00-J06),209,5,22,43,126,13
,,,,,,,,,,,,,,,2025,30,5,Influenza (J09-J11),0,0,0,0,0,0
