region,anio,semana,humedad_relativa_promedio_porcentaje
Tarapacá,2014,52,74.43
Tarapacá,2015,1,75.71
Tarapacá,2015,2,74.71
Tarapacá,2015,3,77.57
Tarapacá,2015,4,75.71
Tarapacá,2015,5,74.71
Tarapacá,2015,6,78.14
Tarapacá,2015,7,72.0
Tarapacá,2015,8,70.71
Tarapacá,2015,9,72.86
Tarapacá,2015,10,74.43
Tarapacá,2015,11,75.29
Tarapacá,2015,12,76.71
Tarapacá,2015,13,78.0
Tarapacá,2015,14,79.29
Tarapacá,2015,15,79.29
Tarapacá,2015,16,79.14
Tarapacá,2015,17,80.0
Tarapacá,2015,18,79.43
Tarapacá,2015,19,80.43
Tarapacá,2015,20,81.0
Tarapacá,2015,21,79.86
Tarapacá,2015,22,81.86
Tarapacá,2015,23,80.86
Tarapacá,2015,24,81.0
Tarapacá,2015,25,78.14
Tarapacá,2015,26,78.43
Tarapacá,2015,27,76.57
Tarapacá,2015,28,79.71
Tarapacá,2015,29,78.0
Tarapacá,2015,30,76.86
Tarapacá,2015,31,78.86
Tarapacá,2015,32,73.57
Tarapacá,2015,33,79.86
Tarapacá,2015,34,75.14
Tarapacá,2015,35,73.0
Tarapacá,2015,36,77.14
Tarapacá,2015,37,77.0
Tarapacá,2015,38,75.0
Tarapacá,2015,39,77.0
Tarapacá,2015,40,75.71
Tarapacá,2015,41,77.86
Tarapacá,2015,42,75.57
Tarapacá,2015,43,74.29
Tarapacá,2015,44,76.14
Tarapacá,2015,45,75.29
Tarapacá,2015,46,74.29
Tarapacá,2015,47,76.14
Tarapacá,2015,48,76.29
Tarapacá,2015,49,74.29
Tarapacá,2015,50,75.86
Tarapacá,2015,51,75.43
Tarapacá,2015,52,72.29
Tarapacá,2015,53,73.29
Tarapacá,2016,1,74.14
Tarapacá,2016,2,74.43
Tarapacá,2016,3,75.29
Tarapacá,2016,4,75.0
Tarapacá,2016,5,72.71
Tarapacá,2016,6,75.0
Tarapacá,2016,7,81.86
Tarapacá,2016,8,74.86
Tarapacá,2016,9,78.29
Tarapacá,2016,10,74.14
Tarapacá,2016,11,75.86
Tarapacá,2016,12,76.14
Tarapacá,2016,13,75.0
Tarapacá,2016,14,79.0
Tarapacá,2016,15,75.43
Tarapacá,2016,16,78.71
Tarapacá,2016,17,78.71
Tarapacá,2016,18,78.71
Tarapacá,2016,19,76.0
Tarapacá,2016,20,78.71
Tarapacá,2016,21,78.0
Tarapacá,2016,22,74.0
Tarapacá,2016,23,78.71
Tarapacá,2016,24,80.29
Tarapacá,2016,25,81.0
Tarapacá,2016,26,74.71
Tarapacá,2016,27,73.14
Tarapacá,2016,28,81.29
Tarapacá,2016,29,76.29
Tarapacá,2016,30,79.0
Tarapacá,2016,31,81.0
Tarapacá,2016,32,78.29
Tarapacá,2016,33,78.43
Tarapacá,2016,34,76.43
Tarapacá,2016,35,73.14
Tarapacá,2016,36,71.57
Tarapacá,2016,37,78.29
Tarapacá,2016,38,75.71
Tarapacá,2016,39,77.0
Tarapacá,2016,40,76.71
Tarapacá,2016,41,73.71
Tarapacá,2016,42,76.0
Tarapacá,2016,43,77.0
Tarapacá,2016,44,74.43
Tarapacá,2016,45,76.29
Tarapacá,2016,46,70.29
Tarapacá,2016,47,74.86
Tarapacá,2016,48,73.14
Tarapacá,2016,49,73.14
Tarapacá,2016,50,72.29
Tarapacá,2016,51,73.86
Tarapacá,2016,52,72.86
Tarapacá,2017,1,74.14
Tarapacá,2017,2,73.0
Tarapacá,2017,3,68.86
Tarapacá,2017,4,71.71
Tarapacá,2017,5,74.57
Tarapacá,2017,6,72.29
Tarapacá,2017,7,68.29
Tarapacá,2017,8,70.29
Tarapacá,2017,9,72.71
Tarapacá,2017,10,76.71
Tarapacá,2017,11,76.43
Tarapacá,2017,12,77.43
Tarapacá,2017,13,80.14
Tarapacá,2017,14,80.57
Tarapacá,2017,15,83.0
Tarapacá,2017,16,79.14
Tarapacá,2017,17,86.43
Tarapacá,2017,18,82.86
Tarapacá,2017,19,79.57
Tarapacá,2017,20,81.86
Tarapacá,2017,21,84.57
Tarapacá,2017,22,87.71
Tarapacá,2017,23,87.0
Tarapacá,2017,24,91.29
Tarapacá,2017,25,89.43
Tarapacá,2017,26,90.29
Tarapacá,2017,27,92.43
Tarapacá,2017,28,86.14
Tarapacá,2017,29,87.86
Tarapacá,2017,30,87.71
Tarapacá,2017,31,89.71
Tarapacá,2017,32,83.57
Tarapacá,2017,33,87.14
Tarapacá,2017,34,86.29
Tarapacá,2017,35,86.86
Tarapacá,2017,36,83.14
Tarapacá,2017,37,81.14
Tarapacá,2017,38,85.71
Tarapacá,2017,39,86.71
Tarapacá,2017,40,83.57
Tarapacá,2017,41,82.71
Tarapacá,2017,42,86.14
Tarapacá,2017,43,83.0
Tarapacá,2017,44,86.14
Tarapacá,2017,45,82.14
Tarapacá,2017,46,79.57
Tarapacá,2017,47,81.29
Tarapacá,2017,48,78.29
Tarapacá,2017,49,83.86
Tarapacá,2017,50,75.29
Tarapacá,2017,51,80.29
Tarapacá,2017,52,71.71
Tarapacá,2018,1,71.57
Tarapacá,2018,2,76.14
Tarapacá,2018,3,73.57
Tarapacá,2018,4,80.43
Tarapacá,2018,5,73.43
Tarapacá,2018,6,70.71
Tarapacá,2018,7,73.29
Tarapacá,2018,8,66.0
Tarapacá,2018,9,70.86
Tarapacá,2018,10,72.57
Tarapacá,2018,11,76.14
Tarapacá,2018,12,76.0
Tarapacá,2018,13,86.0
Tarapacá,2018,14,81.86
Tarapacá,2018,15,81.71
Tarapacá,2018,16,84.0
Tarapacá,2018,17,86.71
Tarapacá,2018,18,84.86
Tarapacá,2018,19,86.43
Tarapacá,2018,20,87.71
Tarapacá,2018,21,92.29
Tarapacá,2018,22,89.57
Tarapacá,2018,23,89.57
Tarapacá,2018,24,91.57
Tarapacá,2018,25,88.57
Tarapacá,2018,26,86.29
Tarapacá,2018,27,90.86
Tarapacá,2018,28,87.71
Tarapacá,2018,29,90.14
Tarapacá,2018,30,91.29
Tarapacá,2018,31,89.0
Tarapacá,2018,32,91.71
Tarapacá,2018,33,88.14
Tarapacá,2018,34,88.29
Tarapacá,2018,35,89.29
Tarapacá,2018,36,87.29
Tarapacá,2018,37,81.0
Tarapacá,2018,38,85.86
Tarapacá,2018,39,85.14
Tarapacá,2018,40,80.86
Tarapacá,2018,41,83.71
Tarapacá,2018,42,80.14
Tarapacá,2018,43,81.0
Tarapacá,2018,44,79.57
Tarapacá,2018,45,77.57
Tarapacá,2018,46,76.0
Tarapacá,2018,47,78.43
Tarapacá,2018,48,75.57
Tarapacá,2018,49,78.29
Tarapacá,2018,50,73.14
Tarapacá,2018,51,80.29
Tarapacá,2018,52,75.57
Tarapacá,2019,1,78.57
Tarapacá,2019,2,77.0
Tarapacá,2019,3,72.71
Tarapacá,2019,4,74.86
Tarapacá,2019,5,79.86
Tarapacá,2019,6,75.86
Tarapacá,2019,7,78.0
Tarapacá,2019,8,80.0
Tarapacá,2019,9,80.0
Tarapacá,2019,10,80.57
Tarapacá,2019,11,81.14
Tarapacá,2019,12,75.43
Tarapacá,2019,13,78.14
Tarapacá,2019,14,73.43
Tarapacá,2019,15,80.0
Tarapacá,2019,16,84.0
Tarapacá,2019,17,82.0
Tarapacá,2019,18,83.86
Tarapacá,2019,19,83.29
Tarapacá,2019,20,87.86
Tarapacá,2019,21,86.14
Tarapacá,2019,22,86.29
Tarapacá,2019,23,83.14
Tarapacá,2019,24,88.14
Tarapacá,2019,25,88.29
Tarapacá,2019,26,86.71
Tarapacá,2019,27,91.14
Tarapacá,2019,28,90.14
Tarapacá,2019,29,89.43
Tarapacá,2019,30,82.86
Tarapacá,2019,31,87.43
Tarapacá,2019,32,84.57
Tarapacá,2019,33,88.86
Tarapacá,2019,34,87.71
Tarapacá,2019,35,85.86
Tarapacá,2019,36,86.43
Tarapacá,2019,37,86.43
Tarapacá,2019,38,83.14
Tarapacá,2019,39,84.71
Tarapacá,2019,40,86.43
Tarapacá,2019,41,85.14
Tarapacá,2019,42,83.14
Tarapacá,2019,43,83.57
Tarapacá,2019,44,80.43
Tarapacá,2019,45,85.57
Tarapacá,2019,46,81.71
Tarapacá,2019,47,79.57
Tarapacá,2019,48,76.71
Tarapacá,2019,49,82.86
Tarapacá,2019,50,79.0
Tarapacá,2019,51,78.57
Tarapacá,2019,52,79.71
Tarapacá,2020,1,76.0
Tarapacá,2020,2,78.29
Tarapacá,2020,3,75.29
Tarapacá,2020,4,79.14
Tarapacá,2020,5,76.86
Tarapacá,2020,6,74.14
Tarapacá,2020,7,74.43
Tarapacá,2020,8,78.86
Tarapacá,2020,9,77.43
Tarapacá,2020,10,77.0
Tarapacá,2020,11,81.71
Tarapacá,2020,12,80.57
Tarapacá,2020,13,80.29
Tarapacá,2020,14,80.29
Tarapacá,2020,15,82.57
Tarapacá,2020,16,83.14
Tarapacá,2020,17,85.14
Tarapacá,2020,18,86.0
Tarapacá,2020,19,87.29
Tarapacá,2020,20,87.86
Tarapacá,2020,21,88.14
Tarapacá,2020,22,85.43
Tarapacá,2020,23,85.0
Tarapacá,2020,24,90.57
Tarapacá,2020,25,87.29
Tarapacá,2020,26,87.14
Tarapacá,2020,27,88.86
Tarapacá,2020,28,87.43
Tarapacá,2020,29,90.14
Tarapacá,2020,30,84.0
Tarapacá,2020,31,89.29
Tarapacá,2020,32,87.86
Tarapacá,2020,33,84.86
Tarapacá,2020,34,85.43
Tarapacá,2020,35,87.71
Tarapacá,2020,36,84.57
Tarapacá,2020,37,84.86
Tarapacá,2020,38,88.14
Tarapacá,2020,39,87.29
Tarapacá,2020,40,85.86
Tarapacá,2020,41,83.29
Tarapacá,2020,42,84.29
Tarapacá,2020,43,82.57
Tarapacá,2020,44,84.29
Tarapacá,2020,45,82.0
Tarapacá,2020,46,78.29
Tarapacá,2020,47,79.43
Tarapacá,2020,48,78.14
Tarapacá,2020,49,81.29
Tarapacá,2020,50,78.29
Tarapacá,2020,51,80.29
Tarapacá,2020,52,73.86
Tarapacá,2020,53,77.14
Tarapacá,2021,1,78.43
Tarapacá,2021,2,74.71
Tarapacá,2021,3,80.0
Tarapacá,2021,4,83.43
Tarapacá,2021,5,75.0
Tarapacá,2021,6,71.71
Tarapacá,2021,7,79.0
Tarapacá,2021,8,72.86
Tarapacá,2021,9,78.0
Tarapacá,2021,10,79.43
Tarapacá,2021,11,79.14
Tarapacá,2021,12,77.86
Tarapacá,2021,13,80.71
Tarapacá,2021,14,84.29
Tarapacá,2021,15,83.43
Tarapacá,2021,16,80.57
Tarapacá,2021,17,86.71
Tarapacá,2021,18,85.43
Tarapacá,2021,19,88.86
Tarapacá,2021,20,87.57
Tarapacá,2021,21,86.57
Tarapacá,2021,22,88.86
Tarapacá,2021,23,89.57
Tarapacá,2021,24,88.57
Tarapacá,2021,25,84.29
Tarapacá,2021,26,89.57
Tarapacá,2021,27,86.57
Tarapacá,2021,28,88.71
Tarapacá,2021,29,89.57
Tarapacá,2021,30,89.86
Tarapacá,2021,31,91.29
Tarapacá,2021,32,86.57
Tarapacá,2021,33,85.57
Tarapacá,2021,34,83.43
Tarapacá,2021,35,87.71
Tarapacá,2021,36,85.14
Tarapacá,2021,37,85.86
Tarapacá,2021,38,85.0
Tarapacá,2021,39,86.57
Tarapacá,2021,40,84.71
Tarapacá,2021,41,82.14
Tarapacá,2021,42,83.57
Tarapacá,2021,43,85.14
Tarapacá,2021,44,83.86
Tarapacá,2021,45,80.29
Tarapacá,2021,46,80.57
Tarapacá,2021,47,77.43
Tarapacá,2021,48,81.86
Tarapacá,2021,49,78.57
Tarapacá,2021,50,80.43
Tarapacá,2021,51,80.57
Tarapacá,2021,52,76.43
Tarapacá,2022,1,76.86
Tarapacá,2022,2,76.86
Tarapacá,2022,3,77.43
Tarapacá,2022,4,76.29
Tarapacá,2022,5,81.0
Tarapacá,2022,6,79.0
Tarapacá,2022,7,74.86
Tarapacá,2022,8,75.0
Tarapacá,2022,9,75.14
Tarapacá,2022,10,80.29
Tarapacá,2022,11,86.29
Tarapacá,2022,12,82.29
Tarapacá,2022,13,82.43
Tarapacá,2022,14,87.0
Tarapacá,2022,15,79.29
Tarapacá,2022,16,85.29
Tarapacá,2022,17,85.43
Tarapacá,2022,18,85.0
Tarapacá,2022,19,88.57
Tarapacá,2022,20,89.0
Tarapacá,2022,21,91.29
Tarapacá,2022,22,85.86
Tarapacá,2022,23,88.71
Tarapacá,2022,24,82.0
Tarapacá,2022,25,84.14
Tarapacá,2022,26,86.43
Tarapacá,2022,27,88.86
Tarapacá,2022,28,83.43
Tarapacá,2022,29,90.0
Tarapacá,2022,30,89.43
Tarapacá,2022,31,87.57
Tarapacá,2022,32,86.43
Tarapacá,2022,33,84.86
Tarapacá,2022,34,87.43
Tarapacá,2022,35,86.0
Tarapacá,2022,36,84.29
Tarapacá,2022,37,82.57
Tarapacá,2022,38,82.29
Tarapacá,2022,39,85.57
Tarapacá,2022,40,80.86
Tarapacá,2022,41,81.43
Tarapacá,2022,42,83.57
Tarapacá,2022,43,81.29
Tarapacá,2022,44,83.43
Tarapacá,2022,45,82.71
Tarapacá,2022,46,76.14
Tarapacá,2022,47,82.57
Tarapacá,2022,48,79.86
Tarapacá,2022,49,79.14
Tarapacá,2022,50,77.71
Tarapacá,2022,51,81.71
Tarapacá,2022,52,79.29
Tarapacá,2023,1,80.57
Tarapacá,2023,2,78.86
Tarapacá,2023,3,75.71
Tarapacá,2023,4,77.14
Tarapacá,2023,5,77.0
Tarapacá,2023,6,81.29
Tarapacá,2023,7,74.57
Tarapacá,2023,8,79.0
Tarapacá,2023,9,77.0
Tarapacá,2023,10,72.57
Tarapacá,2023,11,77.57
Tarapacá,2023,12,76.57
Tarapacá,2023,13,77.43
Tarapacá,2023,14,81.71
Tarapacá,2023,15,83.29
Tarapacá,2023,16,81.0
Tarapacá,2023,17,84.57
Tarapacá,2023,18,82.86
Tarapacá,2023,19,86.86
Tarapacá,2023,20,84.57
Tarapacá,2023,21,86.0
Tarapacá,2023,22,87.0
Tarapacá,2023,23,85.0
Tarapacá,2023,24,87.0
Tarapacá,2023,25,89.43
Tarapacá,2023,26,80.43
Tarapacá,2023,27,79.0
Tarapacá,2023,28,79.43
Tarapacá,2023,29,80.29
Tarapacá,2023,30,81.29
Tarapacá,2023,31,80.14
Tarapacá,2023,32,81.57
Tarapacá,2023,33,81.0
Tarapacá,2023,34,78.86
Tarapacá,2023,35,79.71
Tarapacá,2023,36,79.43
Tarapacá,2023,37,79.0
Tarapacá,2023,38,81.86
Tarapacá,2023,39,77.86
Tarapacá,2023,40,79.0
Tarapacá,2023,41,80.43
Tarapacá,2023,42,79.29
Tarapacá,2023,43,75.86
Tarapacá,2023,44,76.57
Tarapacá,2023,45,77.14
Tarapacá,2023,46,78.57
Tarapacá,2023,47,76.14
Tarapacá,2023,48,76.0
Tarapacá,2023,49,73.86
Tarapacá,2023,50,75.29
Tarapacá,2023,51,74.14
Tarapacá,2023,52,70.43
Tarapacá,2024,1,75.29
Tarapacá,2024,2,74.14
Tarapacá,2024,3,73.57
Tarapacá,2024,4,75.0
Tarapacá,2024,5,75.14
Tarapacá,2024,6,71.43
Tarapacá,2024,7,74.71
Tarapacá,2024,8,69.57
Tarapacá,2024,9,71.14
Tarapacá,2024,10,76.86
Tarapacá,2024,11,75.43
Tarapacá,2024,12,78.29
Tarapacá,2024,13,77.71
Tarapacá,2024,14,77.86
Tarapacá,2024,15,77.86
Tarapacá,2024,16,71.57
Tarapacá,2024,17,79.86
Tarapacá,2024,18,79.14
Tarapacá,2024,19,79.57
Tarapacá,2024,20,79.71
Tarapacá,2024,21,80.14
Tarapacá,2024,22,83.43
Tarapacá,2024,23,81.0
Tarapacá,2024,24,85.57
Tarapacá,2024,25,82.57
Tarapacá,2024,26,81.57
Tarapacá,2024,27,83.29
Tarapacá,2024,28,74.43
Tarapacá,2024,29,77.57
Tarapacá,2024,30,84.71
Tarapacá,2024,31,84.29
Tarapacá,2024,32,80.43
Tarapacá,2024,33,83.57
Tarapacá,2024,34,81.29
Tarapacá,2024,35,80.0
Tarapacá,2024,36,82.0
Tarapacá,2024,37,81.86
Tarapacá,2024,38,80.57
Tarapacá,2024,39,81.14
Tarapacá,2024,40,81.14
Tarapacá,2024,41,76.71
Tarapacá,2024,42,79.86
Tarapacá,2024,43,78.57
Tarapacá,2024,44,79.71
Tarapacá,2024,45,77.71
Tarapacá,2024,46,76.29
Tarapacá,2024,47,76.14
Tarapacá,2024,48,73.86
Tarapacá,2024,49,77.14
Tarapacá,2024,50,74.71
Tarapacá,2024,51,78.0
Tarapacá,2024,52,76.86
Tarapacá,2025,1,73.29
Tarapacá,2025,2,73.57
Tarapacá,2025,3,74.57
Tarapacá,2025,4,71.43
Tarapacá,2025,5,72.43
Tarapacá,2025,6,68.57
Tarapacá,2025,7,68.43
Tarapacá,2025,8,68.14
Tarapacá,2025,9,69.71
Tarapacá,2025,10,68.43
Tarapacá,2025,11,74.0
Tarapacá,2025,12,71.86
Tarapacá,2025,13,72.29
Tarapacá,2025,14,73.86
Tarapacá,2025,15,74.86
Tarapacá,2025,16,76.0
Tarapacá,2025,17,76.43
Tarapacá,2025,18,78.29
Tarapacá,2025,19,78.14
Tarapacá,2025,20,79.43
Tarapacá,2025,21,81.43
Tarapacá,2025,22,78.57
Tarapacá,2025,23,83.71
Tarapacá,2025,24,79.86
Tarapacá,2025,25,80.57
Tarapacá,2025,26,79.71
Tarapacá,2025,27,81.29
Tarapacá,2025,28,81.43
Tarapacá,2025,29,82.57
Tarapacá,2025,30,82.14
Tarapacá,2025,31,85.57
Tarapacá,2025,32,82.43
Tarapacá,2025,33,80.29
Tarapacá,2025,34,74.86
Tarapacá,2025,35,72.57
Tarapacá,2025,36,77.43
Tarapacá,2025,37,80.0
Tarapacá,2025,38,82.0
Tarapacá,2025,39,80.14
Tarapacá,2025,40,80.71
Tarapacá,2025,41,75.0
Tarapacá,2025,42,79.71
Tarapacá,2025,43,76.57
Tarapacá,2025,44,78.57
Tarapacá,2025,45,77.86
Tarapacá,2025,46,76.86
Tarapacá,2025,47,75.43
Tarapacá,2025,48,77.29
Tarapacá,2025,49,75.71
Tarapacá,2025,50,72.57
Tarapacá,2025,51,64.29
Tarapacá,2025,52,69.14
Tarapacá,2026,1,74.57
Tarapacá,2026,2,69.71
Tarapacá,2026,3,72.14
Tarapacá,2026,4,68.57
Tarapacá,2026,5,65.57
Tarapacá,2026,6,64.29
Tarapacá,2026,7,68.14
Tarapacá,2026,8,72.86
Tarapacá,2026,9,70.14
Tarapacá,2026,10,62.14
Tarapacá,2026,11,66.57
Tarapacá,2026,12,69.57
Tarapacá,2026,13,70.14
Tarapacá,2026,14,72.43
Tarapacá,2026,15,74.71
Tarapacá,2026,16,73.0
Tarapacá,2026,17,74.71
Tarapacá,2026,18,76.86
Tarapacá,2026,19,77.29
Tarapacá,2026,20,83.43
Tarapacá,2026,21,80.43
Tarapacá,2026,22,88.43
Tarapacá,2026,23,87.71
Tarapacá,2026,24,83.14
Tarapacá,2026,25,90.0
Valparaíso,2014,1,69.2
Valparaíso,2014,2,79.0
Valparaíso,2014,3,84.14
Valparaíso,2014,4,77.71
Valparaíso,2014,5,78.71
Valparaíso,2014,6,79.14
Valparaíso,2014,7,83.71
Valparaíso,2014,8,82.43
Valparaíso,2014,9,80.43
Valparaíso,2014,10,77.71
Valparaíso,2014,11,82.57
Valparaíso,2014,12,82.0
Valparaíso,2014,13,83.0
Valparaíso,2014,14,80.86
Valparaíso,2014,15,69.0
Valparaíso,2014,16,72.71
Valparaíso,2014,17,84.43
Valparaíso,2014,18,85.57
Valparaíso,2014,19,89.14
Valparaíso,2014,20,86.29
Valparaíso,2014,21,85.0
Valparaíso,2014,22,85.86
Valparaíso,2014,23,81.71
Valparaíso,2014,24,84.0
Valparaíso,2014,25,85.57
Valparaíso,2014,26,86.14
Valparaíso,2014,27,81.14
Valparaíso,2014,28,86.14
Valparaíso,2014,29,85.71
Valparaíso,2014,30,80.14
Valparaíso,2014,31,90.14
Valparaíso,2014,32,84.29
Valparaíso,2014,33,80.43
Valparaíso,2014,34,87.86
Valparaíso,2014,35,85.71
Valparaíso,2014,36,89.14
Valparaíso,2014,37,83.43
Valparaíso,2014,38,88.29
Valparaíso,2014,39,81.71
Valparaíso,2014,40,87.0
Valparaíso,2014,41,77.43
Valparaíso,2014,42,78.86
Valparaíso,2014,43,82.0
Valparaíso,2014,44,75.86
Valparaíso,2014,45,75.14
Valparaíso,2014,46,80.14
Valparaíso,2014,47,81.86
Valparaíso,2014,48,80.86
Valparaíso,2014,49,79.86
Valparaíso,2014,50,83.0
Valparaíso,2014,51,76.86
Valparaíso,2014,52,76.57
Valparaíso,2015,1,80.57
Valparaíso,2015,2,81.0
Valparaíso,2015,3,83.0
Valparaíso,2015,4,83.43
Valparaíso,2015,5,81.86
Valparaíso,2015,6,84.43
Valparaíso,2015,7,77.57
Valparaíso,2015,8,78.86
Valparaíso,2015,9,82.29
Valparaíso,2015,10,82.43
Valparaíso,2015,11,76.71
Valparaíso,2015,12,83.14
Valparaíso,2015,13,84.29
Valparaíso,2015,14,82.71
Valparaíso,2015,15,82.14
Valparaíso,2015,16,79.57
Valparaíso,2015,17,87.0
Valparaíso,2015,18,82.71
Valparaíso,2015,19,83.14
Valparaíso,2015,20,86.86
Valparaíso,2015,21,83.14
Valparaíso,2015,22,81.86
Valparaíso,2015,23,84.29
Valparaíso,2015,24,77.57
Valparaíso,2015,25,73.86
Valparaíso,2015,26,86.14
Valparaíso,2015,27,83.43
Valparaíso,2015,28,86.86
Valparaíso,2015,29,79.86
Valparaíso,2015,30,85.71
Valparaíso,2015,31,89.43
Valparaíso,2015,32,86.43
Valparaíso,2015,33,79.86
Valparaíso,2015,34,86.71
Valparaíso,2015,35,86.71
Valparaíso,2015,36,85.43
Valparaíso,2015,37,79.71
Valparaíso,2015,38,85.71
Valparaíso,2015,39,82.57
Valparaíso,2015,40,89.14
Valparaíso,2015,41,78.86
Valparaíso,2015,42,83.29
Valparaíso,2015,43,82.57
Valparaíso,2015,44,81.43
Valparaíso,2015,45,85.57
Valparaíso,2015,46,81.0
Valparaíso,2015,47,76.0
Valparaíso,2015,48,75.71
Valparaíso,2015,49,81.86
Valparaíso,2015,50,79.71
Valparaíso,2015,51,76.29
Valparaíso,2015,52,76.29
Valparaíso,2015,53,84.14
Valparaíso,2016,1,81.57
Valparaíso,2016,2,76.14
Valparaíso,2016,3,83.29
Valparaíso,2016,4,80.14
Valparaíso,2016,5,83.71
Valparaíso,2016,6,78.86
Valparaíso,2016,7,79.86
Valparaíso,2016,8,78.57
Valparaíso,2016,9,83.14
Valparaíso,2016,10,83.57
Valparaíso,2016,11,82.86
Valparaíso,2016,12,86.14
Valparaíso,2016,13,83.0
Valparaíso,2016,14,82.29
Valparaíso,2016,15,91.14
Valparaíso,2016,16,87.71
Valparaíso,2016,17,84.43
Valparaíso,2016,18,89.86
Valparaíso,2016,19,89.71
Valparaíso,2016,20,90.14
Valparaíso,2016,21,89.43
Valparaíso,2016,22,87.0
Valparaíso,2016,23,82.14
Valparaíso,2016,24,87.29
Valparaíso,2016,25,87.0
Valparaíso,2016,26,87.71
Valparaíso,2016,27,89.0
Valparaíso,2016,28,86.29
Valparaíso,2016,29,90.57
Valparaíso,2016,30,86.0
Valparaíso,2016,31,85.86
Valparaíso,2016,32,87.71
Valparaíso,2016,33,79.71
Valparaíso,2016,34,84.86
Valparaíso,2016,35,81.86
Valparaíso,2016,36,83.57
Valparaíso,2016,37,82.43
Valparaíso,2016,38,84.86
Valparaíso,2016,39,84.57
Valparaíso,2016,40,73.57
Valparaíso,2016,41,83.86
Valparaíso,2016,42,75.14
Valparaíso,2016,43,80.29
Valparaíso,2016,44,68.57
Valparaíso,2016,45,74.29
Valparaíso,2016,46,73.0
Valparaíso,2016,47,78.29
Valparaíso,2016,48,78.43
Valparaíso,2016,49,75.86
Valparaíso,2016,50,75.29
Valparaíso,2016,51,74.43
Valparaíso,2016,52,79.71
Valparaíso,2017,1,74.0
Valparaíso,2017,2,74.14
Valparaíso,2017,3,72.86
Valparaíso,2017,4,82.14
Valparaíso,2017,5,76.86
Valparaíso,2017,6,80.57
Valparaíso,2017,7,80.43
Valparaíso,2017,8,87.71
Valparaíso,2017,9,78.43
Valparaíso,2017,10,66.43
Valparaíso,2017,11,87.0
Valparaíso,2017,12,84.57
Valparaíso,2017,13,80.0
Valparaíso,2017,14,78.86
Valparaíso,2017,15,83.0
Valparaíso,2017,16,81.0
Valparaíso,2017,17,70.29
Valparaíso,2017,18,86.43
Valparaíso,2017,19,85.43
Valparaíso,2017,20,81.43
Valparaíso,2017,21,82.43
Valparaíso,2017,22,78.71
Valparaíso,2017,23,75.86
Valparaíso,2017,24,83.29
Valparaíso,2017,25,78.71
Valparaíso,2017,26,83.14
Valparaíso,2017,27,81.71
Valparaíso,2017,28,80.29
Valparaíso,2017,29,73.29
Valparaíso,2017,30,82.14
Valparaíso,2017,31,83.29
Valparaíso,2017,32,84.14
Valparaíso,2017,33,81.29
Valparaíso,2017,34,83.0
Valparaíso,2017,35,82.0
Valparaíso,2017,36,80.57
Valparaíso,2017,37,82.57
Valparaíso,2017,38,83.86
Valparaíso,2017,39,85.71
Valparaíso,2017,40,83.57
Valparaíso,2017,41,81.57
Valparaíso,2017,42,80.57
Valparaíso,2017,43,79.86
Valparaíso,2017,44,79.14
Valparaíso,2017,45,82.43
Valparaíso,2017,46,77.0
Valparaíso,2017,47,79.0
Valparaíso,2017,48,84.57
Valparaíso,2017,49,84.57
Valparaíso,2017,50,79.71
Valparaíso,2017,51,75.14
Valparaíso,2017,52,83.86
Valparaíso,2018,1,77.43
Valparaíso,2018,2,88.29
Valparaíso,2018,3,83.86
Valparaíso,2018,4,79.14
Valparaíso,2018,5,83.71
Valparaíso,2018,6,75.86
Valparaíso,2018,7,83.86
Valparaíso,2018,8,83.86
Valparaíso,2018,9,86.0
Valparaíso,2018,10,79.57
Valparaíso,2018,11,76.14
Valparaíso,2018,12,77.0
Valparaíso,2018,13,81.43
Valparaíso,2018,14,85.71
Valparaíso,2018,15,85.14
Valparaíso,2018,16,85.29
Valparaíso,2018,17,82.29
Valparaíso,2018,18,86.0
Valparaíso,2018,19,85.71
Valparaíso,2018,20,75.86
Valparaíso,2018,21,81.57
Valparaíso,2018,22,83.14
Valparaíso,2018,23,65.71
Valparaíso,2018,24,71.43
Valparaíso,2018,25,84.86
Valparaíso,2018,26,84.43
Valparaíso,2018,27,87.29
Valparaíso,2018,28,87.29
Valparaíso,2018,29,71.14
Valparaíso,2018,30,86.57
Valparaíso,2018,31,82.0
Valparaíso,2018,32,84.14
Valparaíso,2018,33,76.71
Valparaíso,2018,34,80.14
Valparaíso,2018,35,88.86
Valparaíso,2018,36,76.71
Valparaíso,2018,37,83.0
Valparaíso,2018,38,80.43
Valparaíso,2018,39,82.14
Valparaíso,2018,40,78.43
Valparaíso,2018,41,81.43
Valparaíso,2018,42,81.71
Valparaíso,2018,43,78.0
Valparaíso,2018,44,84.14
Valparaíso,2018,45,75.0
Valparaíso,2018,46,76.57
Valparaíso,2018,47,76.14
Valparaíso,2018,48,83.14
Valparaíso,2018,49,81.71
Valparaíso,2018,50,76.71
Valparaíso,2018,51,84.14
Valparaíso,2018,52,82.57
Valparaíso,2019,1,76.29
Valparaíso,2019,2,80.71
Valparaíso,2019,3,80.71
Valparaíso,2019,4,80.29
Valparaíso,2019,5,84.14
Valparaíso,2019,6,84.86
Valparaíso,2019,7,81.43
Valparaíso,2019,8,83.43
Valparaíso,2019,9,80.29
Valparaíso,2019,10,76.86
Valparaíso,2019,11,83.14
Valparaíso,2019,12,71.57
