region,anio,semana,radiacion_solar_media_MJ_m2
Valparaíso,2017,15,16.05
Valparaíso,2017,16,15.24
Valparaíso,2017,17,15.97
Valparaíso,2017,18,11.36
Valparaíso,2017,19,8.75
Valparaíso,2017,20,11.5
Valparaíso,2017,21,9.19
Valparaíso,2017,22,11.96
Valparaíso,2017,23,10.24
Valparaíso,2017,24,8.99
Valparaíso,2017,25,4.53
Valparaíso,2017,26,9.69
Valparaíso,2017,27,7.97
Valparaíso,2017,28,9.77
Valparaíso,2017,29,10.5
Valparaíso,2017,30,12.85
Valparaíso,2017,31,11.31
Valparaíso,2017,32,9.41
Valparaíso,2017,33,14.84
Valparaíso,2017,34,13.8
Valparaíso,2017,35,15.53
Valparaíso,2017,36,16.39
Valparaíso,2017,37,19.19
Valparaíso,2017,38,19.86
Valparaíso,2017,39,17.35
Valparaíso,2017,40,19.96
Valparaíso,2017,41,25.01
Valparaíso,2017,42,22.93
Valparaíso,2017,43,26.42
Valparaíso,2017,44,22.92
Valparaíso,2017,45,25.64
Valparaíso,2017,46,28.95
Valparaíso,2017,47,30.09
Valparaíso,2017,48,26.63
Valparaíso,2017,49,28.95
Valparaíso,2017,50,28.28
Valparaíso,2017,51,32.12
Valparaíso,2017,52,29.33
Valparaíso,2018,1,31.34
Valparaíso,2018,2,23.27
Valparaíso,2018,3,27.07
Valparaíso,2018,4,28.24
Valparaíso,2018,5,28.39
Valparaíso,2018,6,26.71
Valparaíso,2018,7,25.36
Valparaíso,2018,8,24.53
Valparaíso,2018,9,21.66
Valparaíso,2018,10,23.56
Valparaíso,2018,11,23.26
Valparaíso,2018,12,22.09
Valparaíso,2018,13,20.14
Valparaíso,2018,14,17.36
Valparaíso,2018,15,15.26
Valparaíso,2018,16,16.06
Valparaíso,2018,17,14.08
Valparaíso,2018,18,13.06
Valparaíso,2018,19,12.36
Valparaíso,2018,20,10.92
Valparaíso,2018,21,11.71
Valparaíso,2018,22,8.89
Valparaíso,2018,23,8.46
Valparaíso,2018,24,10.41
Valparaíso,2018,25,9.3
Valparaíso,2018,26,8.38
Valparaíso,2018,27,7.03
Valparaíso,2018,28,9.31
Valparaíso,2018,29,12.2
Valparaíso,2018,30,11.51
Valparaíso,2018,31,12.54
Valparaíso,2018,32,12.97
Valparaíso,2018,33,15.51
Valparaíso,2018,34,14.16
Valparaíso,2018,35,13.58
Valparaíso,2018,36,18.96
Valparaíso,2018,37,18.43
Valparaíso,2018,38,17.98
Valparaíso,2018,39,14.12
Valparaíso,2018,40,22.75
Valparaíso,2018,41,20.77
Valparaíso,2018,42,24.1
Valparaíso,2018,43,24.0
Valparaíso,2018,44,25.12
Valparaíso,2018,45,28.83
Valparaíso,2018,46,29.79
Valparaíso,2018,47,31.01
Valparaíso,2018,48,29.23
Valparaíso,2018,49,29.17
Valparaíso,2018,50,32.31
Valparaíso,2018,51,29.64
Valparaíso,2018,52,30.15
Valparaíso,2019,1,31.02
Valparaíso,2019,2,28.51
Valparaíso,2019,3,29.66
Valparaíso,2019,4,29.35
Valparaíso,2019,5,28.76
Valparaíso,2019,6,26.06
Valparaíso,2019,7,25.8
Valparaíso,2019,8,24.77
Valparaíso,2019,9,25.97
Valparaíso,2019,10,23.82
Valparaíso,2019,11,22.49
Valparaíso,2019,12,22.76
Valparaíso,2019,13,16.51
Valparaíso,2019,14,17.83
Valparaíso,2019,15,14.89
Valparaíso,2019,16,15.4
Valparaíso,2019,17,14.18
Valparaíso,2019,18,12.05
Valparaíso,2019,19,12.29
Valparaíso,2019,20,10.59
Valparaíso,2019,21,10.43
Valparaíso,2019,22,8.58
Valparaíso,2019,23,9.89
Valparaíso,2019,24,7.96
Valparaíso,2019,25,9.26
Valparaíso,2019,26,7.46
Valparaíso,2019,27,10.17
Valparaíso,2019,28,9.91
Valparaíso,2019,29,10.2
Valparaíso,2019,30,12.27
Valparaíso,2019,31,13.34
Valparaíso,2019,32,13.74
Valparaíso,2019,33,11.73
Valparaíso,2019,34,14.55
Valparaíso,2019,35,17.25
Valparaíso,2019,36,16.09
Valparaíso,2019,37,17.8
Valparaíso,2019,38,21.58
Valparaíso,2019,39,19.54
Valparaíso,2019,40,22.67
Valparaíso,2019,41,19.35
Valparaíso,2019,42,21.62
Valparaíso,2019,43,25.47
Valparaíso,2019,44,28.46
Valparaíso,2019,45,28.23
Valparaíso,2019,46,28.12
Valparaíso,2019,47,28.33
Valparaíso,2019,48,31.33
Valparaíso,2019,49,30.91
Valparaíso,2019,50,29.91
Valparaíso,2019,51,31.13
Valparaíso,2019,52,32.04
Valparaíso,2020,1,28.93
Valparaíso,2020,2,31.15
Valparaíso,2020,3,28.71
Valparaíso,2020,4,28.64
Valparaíso,2020,5,27.93
Valparaíso,2020,6,29.31
Valparaíso,2020,7,25.76
Valparaíso,2020,8,25.47
Valparaíso,2020,9,23.65
Valparaíso,2020,10,22.8
Valparaíso,2020,11,22.76
Valparaíso,2020,12,19.99
Valparaíso,2020,13,19.47
Valparaíso,2020,14,19.63
Valparaíso,2020,15,15.29
Valparaíso,2020,16,16.53
Valparaíso,2020,17,12.39
Valparaíso,2020,18,14.69
Valparaíso,2020,19,14.09
Valparaíso,2020,20,12.35
Valparaíso,2020,21,10.56
Valparaíso,2020,22,9.0
Valparaíso,2020,23,9.31
Valparaíso,2020,24,10.16
Valparaíso,2020,25,4.18
Valparaíso,2020,26,7.42
Valparaíso,2020,27,8.03
Valparaíso,2020,28,10.18
Valparaíso,2020,29,9.24
Valparaíso,2020,30,11.34
Valparaíso,2020,31,12.54
Valparaíso,2020,32,12.83
Valparaíso,2020,33,15.54
Valparaíso,2020,34,15.29
Valparaíso,2020,35,14.03
Valparaíso,2020,36,17.72
Valparaíso,2020,37,18.5
Valparaíso,2020,38,20.66
Valparaíso,2020,39,18.94
Valparaíso,2020,40,23.26
Valparaíso,2020,41,25.84
Valparaíso,2020,42,22.66
Valparaíso,2020,43,24.74
Valparaíso,2020,44,25.53
Valparaíso,2020,45,26.48
Valparaíso,2020,46,25.41
Valparaíso,2020,47,27.03
Valparaíso,2020,48,31.98
Valparaíso,2020,49,29.67
Valparaíso,2020,50,31.42
Valparaíso,2020,51,31.43
Valparaíso,2020,52,30.07
Valparaíso,2020,53,29.17
Valparaíso,2021,1,29.75
Valparaíso,2021,2,32.17
Valparaíso,2021,3,27.33
Valparaíso,2021,4,25.46
Valparaíso,2021,5,24.66
Valparaíso,2021,6,23.12
Valparaíso,2021,7,26.52
Valparaíso,2021,8,23.55
Valparaíso,2021,9,20.61
Valparaíso,2021,10,21.65
Valparaíso,2021,11,21.24
Valparaíso,2021,12,20.88
Valparaíso,2021,13,16.52
Valparaíso,2021,14,19.17
Valparaíso,2021,15,15.84
Valparaíso,2021,16,13.07
Valparaíso,2021,17,13.01
Valparaíso,2021,18,12.89
Valparaíso,2021,19,12.0
Valparaíso,2021,20,10.48
Valparaíso,2021,21,11.53
Valparaíso,2021,22,9.48
Valparaíso,2021,23,10.51
Valparaíso,2021,24,9.64
Valparaíso,2021,25,8.24
Valparaíso,2021,26,11.03
Valparaíso,2021,27,9.9
Valparaíso,2021,28,11.5
Valparaíso,2021,29,10.06
Valparaíso,2021,30,13.34
Valparaíso,2021,31,11.6
Valparaíso,2021,32,13.19
Valparaíso,2021,33,10.42
Valparaíso,2021,34,15.04
Valparaíso,2021,35,16.59
Valparaíso,2021,36,16.36
Valparaíso,2021,37,20.54
Valparaíso,2021,38,20.49
Valparaíso,2021,39,23.26
Valparaíso,2021,40,23.77
Valparaíso,2021,41,24.86
Valparaíso,2021,42,25.13
Valparaíso,2021,43,24.42
Valparaíso,2021,44,26.91
Valparaíso,2021,45,27.1
Valparaíso,2021,46,27.98
Valparaíso,2021,47,26.46
Valparaíso,2021,48,29.96
Valparaíso,2021,49,25.95
Valparaíso,2021,50,30.06
Valparaíso,2021,51,27.68
Valparaíso,2021,52,28.51
Valparaíso,2022,1,28.59
Valparaíso,2022,2,25.08
Valparaíso,2022,3,31.36
Valparaíso,2022,4,27.21
Valparaíso,2022,5,28.39
Valparaíso,2022,6,24.41
Valparaíso,2022,7,24.77
Valparaíso,2022,8,25.41
Valparaíso,2022,9,23.99
Valparaíso,2022,10,23.04
Valparaíso,2022,11,18.8
Valparaíso,2022,12,20.43
Valparaíso,2022,13,19.46
Valparaíso,2022,14,16.51
Valparaíso,2022,15,15.46
Valparaíso,2022,16,12.56
Valparaíso,2022,17,13.27
Valparaíso,2022,18,12.44
Valparaíso,2022,19,10.78
Valparaíso,2022,20,9.42
Valparaíso,2022,21,8.92
Valparaíso,2022,22,8.44
Valparaíso,2022,23,9.18
Valparaíso,2022,24,9.41
Valparaíso,2022,25,7.65
Valparaíso,2022,26,8.45
Valparaíso,2022,27,7.63
Valparaíso,2022,28,8.5
Valparaíso,2022,29,10.85
Valparaíso,2022,30,10.39
Valparaíso,2022,31,11.78
Valparaíso,2022,32,12.19
Valparaíso,2022,33,13.7
Valparaíso,2022,34,13.94
Valparaíso,2022,35,14.39
Valparaíso,2022,36,15.16
Valparaíso,2022,37,16.27
Valparaíso,2022,38,18.76
Valparaíso,2022,39,18.64
Valparaíso,2022,40,21.61
Valparaíso,2022,41,24.91
Valparaíso,2022,42,25.38
Valparaíso,2022,43,26.11
Valparaíso,2022,44,26.43
Valparaíso,2022,45,20.95
Valparaíso,2022,46,28.95
Valparaíso,2022,47,26.84
Valparaíso,2022,48,25.24
Valparaíso,2022,49,28.91
Valparaíso,2022,50,29.32
Valparaíso,2022,51,30.76
Valparaíso,2022,52,28.67
Valparaíso,2023,1,27.51
Valparaíso,2023,2,28.22
Valparaíso,2023,3,28.04
Valparaíso,2023,4,28.61
Valparaíso,2023,5,26.49
Valparaíso,2023,6,25.87
Valparaíso,2023,7,26.62
Valparaíso,2023,8,23.99
Valparaíso,2023,9,24.45
Valparaíso,2023,10,20.49
Valparaíso,2023,11,22.01
Valparaíso,2023,12,19.79
Valparaíso,2023,13,20.0
Valparaíso,2023,14,17.45
Valparaíso,2023,15,15.34
Valparaíso,2023,16,13.97
Valparaíso,2023,17,10.65
Valparaíso,2023,18,13.22
Valparaíso,2023,19,11.47
Valparaíso,2023,20,11.17
Valparaíso,2023,21,7.1
Valparaíso,2023,22,8.96
Valparaíso,2023,23,9.22
Valparaíso,2023,24,9.55
Valparaíso,2023,25,5.76
Valparaíso,2023,26,9.46
Valparaíso,2023,27,9.39
Valparaíso,2023,28,8.1
Valparaíso,2023,29,7.2
Valparaíso,2023,30,11.35
Valparaíso,2023,31,11.46
Valparaíso,2023,32,11.36
Valparaíso,2023,33,9.63
Valparaíso,2023,34,12.69
Valparaíso,2023,35,14.34
Valparaíso,2023,36,10.81
Valparaíso,2023,37,18.26
Valparaíso,2023,38,16.52
Valparaíso,2023,39,21.11
Valparaíso,2023,40,23.34
Valparaíso,2023,41,24.64
Valparaíso,2023,42,20.87
Valparaíso,2023,43,21.55
Valparaíso,2023,44,25.7
Valparaíso,2023,45,22.76
Valparaíso,2023,46,27.65
Valparaíso,2023,47,27.43
Valparaíso,2023,48,28.75
Valparaíso,2023,49,30.77
Valparaíso,2023,50,30.27
Valparaíso,2023,51,29.56
Valparaíso,2023,52,24.95
Valparaíso,2024,1,27.1
Valparaíso,2024,2,30.9
Valparaíso,2024,3,29.41
Valparaíso,2024,4,23.6
Valparaíso,2024,5,28.1
Valparaíso,2024,6,25.7
Valparaíso,2024,7,24.73
Valparaíso,2024,8,22.37
Valparaíso,2024,9,24.57
Valparaíso,2024,10,23.51
Valparaíso,2024,11,23.37
Valparaíso,2024,12,19.42
Valparaíso,2024,13,18.22
Valparaíso,2024,14,17.81
Valparaíso,2024,15,14.9
Valparaíso,2024,16,14.07
Valparaíso,2024,17,14.5
Valparaíso,2024,18,12.59
Valparaíso,2024,19,11.7
Valparaíso,2024,20,12.18
Valparaíso,2024,21,7.14
Valparaíso,2024,22,8.67
Valparaíso,2024,23,5.08
Valparaíso,2024,24,6.67
Valparaíso,2024,25,5.73
Valparaíso,2024,26,10.06
Valparaíso,2024,27,11.16
Valparaíso,2024,28,11.22
Valparaíso,2024,29,9.63
Valparaíso,2024,30,11.88
Valparaíso,2024,31,8.04
Valparaíso,2024,32,12.96
Valparaíso,2024,33,10.88
Valparaíso,2024,34,15.46
Valparaíso,2024,35,15.67
Valparaíso,2024,36,17.0
Valparaíso,2024,37,19.5
Valparaíso,2024,38,14.73
Valparaíso,2024,39,20.51
Valparaíso,2024,40,20.6
Valparaíso,2024,41,18.85
Valparaíso,2024,42,22.09
Valparaíso,2024,43,24.76
Valparaíso,2024,44,22.92
Valparaíso,2024,45,28.93
Valparaíso,2024,46,27.55
Valparaíso,2024,47,28.82
Valparaíso,2024,48,31.29
Valparaíso,2024,49,31.11
Valparaíso,2024,50,30.56
Valparaíso,2024,51,30.35
Valparaíso,2024,52,28.12
Valparaíso,2025,1,28.67
Valparaíso,2025,2,27.16
Valparaíso,2025,3,30.18
Valparaíso,2025,4,28.46
Valparaíso,2025,5,28.22
Valparaíso,2025,6,26.38
Valparaíso,2025,7,26.23
Valparaíso,2025,8,24.71
Valparaíso,2025,9,22.9
Valparaíso,2025,10,24.08
Valparaíso,2025,11,20.77
Valparaíso,2025,12,20.1
Valparaíso,2025,13,19.15
Valparaíso,2025,14,18.38
Valparaíso,2025,15,16.2
Valparaíso,2025,16,16.08
Valparaíso,2025,17,13.34
Valparaíso,2025,18,13.74
Valparaíso,2025,19,10.09
Valparaíso,2025,20,8.38
Valparaíso,2025,21,10.76
Valparaíso,2025,22,10.25
Valparaíso,2025,23,8.79
Valparaíso,2025,24,8.89
Valparaíso,2025,25,9.31
Valparaíso,2025,26,10.39
Valparaíso,2025,27,9.9
Valparaíso,2025,28,9.06
Valparaíso,2025,29,10.99
Valparaíso,2025,30,9.7
Valparaíso,2025,31,7.39
Valparaíso,2025,32,12.25
Valparaíso,2025,33,11.5
Valparaíso,2025,34,13.75
Valparaíso,2025,35,12.94
Valparaíso,2025,36,16.81
Valparaíso,2025,37,19.26
Valparaíso,2025,38,18.68
Valparaíso,2025,39,19.82
Valparaíso,2025,40,20.07
Valparaíso,2025,41,23.49
Valparaíso,2025,42,24.19
Valparaíso,2025,43,24.97
Valparaíso,2025,44,26.36
Valparaíso,2025,45,25.84
Valparaíso,2025,46,29.15
Valparaíso,2025,47,26.79
Valparaíso,2025,48,26.44
Valparaíso,2025,49,26.21
Valparaíso,2025,50,24.63
Valparaíso,2025,51,28.46
Valparaíso,2025,52,31.62
Valparaíso,2026,1,24.42
Valparaíso,2026,2,26.33
Valparaíso,2026,3,30.2
Valparaíso,2026,4,25.44
Valparaíso,2026,5,24.61
Valparaíso,2026,6,28.09
Valparaíso,2026,7,27.91
Valparaíso,2026,8,26.14
Valparaíso,2026,9,24.01
Valparaíso,2026,10,23.72
Valparaíso,2026,11,23.46
Valparaíso,2026,12,18.04
Valparaíso,2026,13,21.28
Valparaíso,2026,14,19.26
Valparaíso,2026,15,17.29
Valparaíso,2026,16,14.04
Valparaíso,2026,17,16.05
Valparaíso,2026,18,13.85
Valparaíso,2026,19,11.64
Valparaíso,2026,20,10.52
Valparaíso,2026,21,8.65
Valparaíso,2026,22,9.45
Valparaíso,2026,23,7.75
Valparaíso,2026,24,7.73
Valparaíso,2026,25,6.14
Ñuble,2014,1,32.98
Ñuble,2014,2,33.41
Ñuble,2014,3,31.53
Ñuble,2014,4,26.52
Ñuble,2014,5,28.13
Ñuble,2014,6,26.97
Ñuble,2014,7,28.01
Ñuble,2014,8,27.85
Ñuble,2014,9,25.57
Ñuble,2014,10,23.8
Ñuble,2014,11,20.07
Ñuble,2014,12,22.35
Ñuble,2014,13,18.02
Ñuble,2014,14,16.15
Ñuble,2014,15,13.79
Ñuble,2014,16,16.55
Ñuble,2014,17,13.09
Ñuble,2014,18,8.15
Ñuble,2014,19,9.68
Ñuble,2014,20,7.76
Ñuble,2014,21,9.99
Ñuble,2014,22,9.35
Ñuble,2014,23,3.55
Ñuble,2014,24,5.28
Ñuble,2014,25,7.95
Ñuble,2014,26,9.79
Ñuble,2014,27,7.74
Ñuble,2014,28,8.77
Ñuble,2014,29,8.36
Ñuble,2014,30,7.41
Ñuble,2014,31,5.38
Ñuble,2014,32,10.45
Ñuble,2014,33,14.24
Ñuble,2014,34,10.02
Ñuble,2014,35,12.07
Ñuble,2014,36,9.69
Ñuble,2014,37,16.75
Ñuble,2014,38,15.12
Ñuble,2014,39,12.38
Ñuble,2014,40,20.3
Ñuble,2014,41,23.08
Ñuble,2014,42,22.7
Ñuble,2014,43,27.78
Ñuble,2014,44,24.13
Ñuble,2014,45,29.86
Ñuble,2014,46,31.04
Ñuble,2014,47,28.91
Ñuble,2014,48,28.53
Ñuble,2014,49,30.68
Ñuble,2014,50,31.34
Ñuble,2014,51,31.31
Ñuble,2014,52,33.77
Ñuble,2015,1,27.64
Ñuble,2015,2,33.46
Ñuble,2015,3,33.09
Ñuble,2015,4,31.14
Ñuble,2015,5,31.56
Ñuble,2015,6,30.4
Ñuble,2015,7,29.48
Ñuble,2015,8,26.67
Ñuble,2015,9,23.2
Ñuble,2015,10,25.09
Ñuble,2015,11,24.38
Ñuble,2015,12,22.25
Ñuble,2015,13,17.61
Ñuble,2015,14,18.93
Ñuble,2015,15,15.93
Ñuble,2015,16,13.4
Ñuble,2015,17,15.87
Ñuble,2015,18,13.08
Ñuble,2015,19,11.85
Ñuble,2015,20,11.11
Ñuble,2015,21,8.69
Ñuble,2015,22,8.0
Ñuble,2015,23,4.73
Ñuble,2015,24,7.42
Ñuble,2015,25,9.68
Ñuble,2015,26,8.69
Ñuble,2015,27,8.97
Ñuble,2015,28,4.37
Ñuble,2015,29,5.49
Ñuble,2015,30,9.38
Ñuble,2015,31,4.68
Ñuble,2015,32,6.1
Ñuble,2015,33,11.54
Ñuble,2015,34,11.4
Ñuble,2015,35,6.81
Ñuble,2015,36,16.75
Ñuble,2015,37,15.42
Ñuble,2015,38,14.34
Ñuble,2015,39,13.26
Ñuble,2015,40,12.22
Ñuble,2015,41,23.5
Ñuble,2015,42,18.24
Ñuble,2015,43,21.59
Ñuble,2015,44,26.92
Ñuble,2015,45,25.74
Ñuble,2015,46,27.21
Ñuble,2015,47,27.34
Ñuble,2015,48,29.23
Ñuble,2015,49,30.39
Ñuble,2015,50,31.97
Ñuble,2015,51,33.2
Ñuble,2015,52,31.49
Ñuble,2015,53,30.99
Ñuble,2016,1,29.95
Ñuble,2016,2,30.41
Ñuble,2016,3,29.56
Ñuble,2016,4,25.93
Ñuble,2016,5,27.97
Ñuble,2016,6,29.21
Ñuble,2016,7,27.83
Ñuble,2016,8,27.01
Ñuble,2016,9,24.78
Ñuble,2016,10,23.88
Ñuble,2016,11,22.38
Ñuble,2016,12,19.42
Ñuble,2016,13,15.93
Ñuble,2016,14,15.16
Ñuble,2016,15,9.73
Ñuble,2016,16,9.64
Ñuble,2016,17,12.27
Ñuble,2016,18,10.68
Ñuble,2016,19,8.63
Ñuble,2016,20,8.77
Ñuble,2016,21,7.7
Ñuble,2016,22,7.68
Ñuble,2016,23,9.22
Ñuble,2016,24,8.51
Ñuble,2016,25,8.98
Ñuble,2016,26,7.89
Ñuble,2016,27,8.21
Ñuble,2016,28,5.64
Ñuble,2016,29,5.73
Ñuble,2016,30,7.74
Ñuble,2016,31,10.16
Ñuble,2016,32,9.33
Ñuble,2016,33,10.98
Ñuble,2016,34,14.18
Ñuble,2016,35,16.61
Ñuble,2016,36,17.48
Ñuble,2016,37,15.81
Ñuble,2016,38,22.0
Ñuble,2016,39,19.46
Ñuble,2016,40,23.54
Ñuble,2016,41,10.8
Ñuble,2016,42,21.48
Ñuble,2016,43,25.82
Ñuble,2016,44,25.96
Ñuble,2016,45,31.07
Ñuble,2016,46,29.02
Ñuble,2016,47,25.71
Ñuble,2016,48,29.98
Ñuble,2016,49,29.32
Ñuble,2016,50,32.88
Ñuble,2016,51,28.92
Ñuble,2016,52,31.14
Ñuble,2017,1,32.68
Ñuble,2017,2,32.4
Ñuble,2017,3,32.41
Ñuble,2017,4,31.21
Ñuble,2017,5,26.59
Ñuble,2017,6,28.62
Ñuble,2017,7,25.62
Ñuble,2017,8,23.98
Ñuble,2017,9,20.93
Ñuble,2017,10,20.51
Ñuble,2017,11,20.84
Ñuble,2017,12,16.76
Ñuble,2017,13,18.23
Ñuble,2017,14,16.3
Ñuble,2017,15,15.73
Ñuble,2017,16,11.48
Ñuble,2017,17,13.48
Ñuble,2017,18,8.2
Ñuble,2017,19,8.07
Ñuble,2017,20,7.61
Ñuble,2017,21,10.28
Ñuble,2017,22,7.84
Ñuble,2017,23,8.37
Ñuble,2017,24,6.17
Ñuble,2017,25,3.93
Ñuble,2017,26,7.52
Ñuble,2017,27,6.46
Ñuble,2017,28,7.73
Ñuble,2017,29,9.04
Ñuble,2017,30,10.45
Ñuble,2017,31,9.44
Ñuble,2017,32,5.9
Ñuble,2017,33,10.83
Ñuble,2017,34,6.33
Ñuble,2017,35,14.4
Ñuble,2017,36,13.47
Ñuble,2017,37,17.96
Ñuble,2017,38,17.01
Ñuble,2017,39,14.72
Ñuble,2017,40,13.88
Ñuble,2017,41,23.72
Ñuble,2017,42,20.12
Ñuble,2017,43,21.31
Ñuble,2017,44,16.02
Ñuble,2017,45,25.64
Ñuble,2017,46,29.36
Ñuble,2017,47,31.11
Ñuble,2017,48,27.53
Ñuble,2017,49,31.52
Ñuble,2017,50,24.84
Ñuble,2017,51,33.66
Ñuble,2017,52,29.86
Ñuble,2018,1,27.51
Ñuble,2018,2,29.54
Ñuble,2018,3,26.75
Ñuble,2018,4,30.05
Ñuble,2018,5,30.44
Ñuble,2018,6,29.16
Ñuble,2018,7,27.51
Ñuble,2018,8,24.99
Ñuble,2018,9,24.47
Ñuble,2018,10,24.31
Ñuble,2018,11,19.43
Ñuble,2018,12,19.93
Ñuble,2018,13,19.15
Ñuble,2018,14,14.45
Ñuble,2018,15,13.36
Ñuble,2018,16,13.59
Ñuble,2018,17,11.7
Ñuble,2018,18,8.86
Ñuble,2018,19,8.35
Ñuble,2018,20,7.02
Ñuble,2018,21,8.31
Ñuble,2018,22,8.5
Ñuble,2018,23,5.15
Ñuble,2018,24,8.26
Ñuble,2018,25,8.56
Ñuble,2018,26,3.33
Ñuble,2018,27,4.78
Ñuble,2018,28,7.63
Ñuble,2018,29,9.32
Ñuble,2018,30,9.37
Ñuble,2018,31,8.79
Ñuble,2018,32,9.89
Ñuble,2018,33,12.26
Ñuble,2018,34,12.26
Ñuble,2018,35,9.93
Ñuble,2018,36,17.05
Ñuble,2018,37,15.88
Ñuble,2018,38,11.4
Ñuble,2018,39,13.01
Ñuble,2018,40,19.05
Ñuble,2018,41,21.72
Ñuble,2018,42,18.13
Ñuble,2018,43,19.59
Ñuble,2018,44,18.9
Ñuble,2018,45,25.52
Ñuble,2018,46,23.93
Ñuble,2018,47,31.13
Ñuble,2018,48,30.61
Ñuble,2018,49,26.78
Ñuble,2018,50,28.85
Ñuble,2018,51,33.12
Ñuble,2018,52,32.4
Ñuble,2019,1,33.18
Ñuble,2019,2,23.06
Ñuble,2019,3,31.47
Ñuble,2019,4,31.9
Ñuble,2019,5,30.45
Ñuble,2019,6,27.7
Ñuble,2019,7,26.48
Ñuble,2019,8,22.35
Ñuble,2019,9,25.52
Ñuble,2019,10,23.41
Ñuble,2019,11,22.9
Ñuble,2019,12,22.08
Ñuble,2019,13,17.3
Ñuble,2019,14,18.93
Ñuble,2019,15,13.5
Ñuble,2019,16,12.18
Ñuble,2019,17,10.94
Ñuble,2019,18,9.93
Ñuble,2019,19,9.02
Ñuble,2019,20,9.08
Ñuble,2019,21,7.98
Ñuble,2019,22,5.18
Ñuble,2019,23,6.61
Ñuble,2019,24,5.21
Ñuble,2019,25,7.63
Ñuble,2019,26,4.21
Ñuble,2019,27,7.04
Ñuble,2019,28,6.34
Ñuble,2019,29,6.16
Ñuble,2019,30,8.86
Ñuble,2019,31,10.22
Ñuble,2019,32,10.81
Ñuble,2019,33,11.02
Ñuble,2019,34,10.46
Ñuble,2019,35,12.88
Ñuble,2019,36,11.77
Ñuble,2019,37,12.84
Ñuble,2019,38,20.51
Ñuble,2019,39,17.05
Ñuble,2019,40,18.59
Ñuble,2019,41,19.8
Ñuble,2019,42,18.26
Ñuble,2019,43,22.87
Ñuble,2019,44,24.45
Ñuble,2019,45,27.46
Ñuble,2019,46,28.37
Ñuble,2019,47,26.37
Ñuble,2019,48,29.05
Ñuble,2019,49,31.99
Ñuble,2019,50,29.21
Ñuble,2019,51,30.08
Ñuble,2019,52,29.24
Ñuble,2020,1,32.17
Ñuble,2020,2,30.03
Ñuble,2020,3,31.51
Ñuble,2020,4,31.26
Ñuble,2020,5,29.66
Ñuble,2020,6,29.12
Ñuble,2020,7,28.01
Ñuble,2020,8,27.09
Ñuble,2020,9,25.41
Ñuble,2020,10,24.65
Ñuble,2020,11,22.0
Ñuble,2020,12,20.59
Ñuble,2020,13,17.21
Ñuble,2020,14,19.75
Ñuble,2020,15,17.55
Ñuble,2020,16,13.89
Ñuble,2020,17,11.24
Ñuble,2020,18,11.73
Ñuble,2020,19,10.21
Ñuble,2020,20,11.67
Ñuble,2020,21,8.56
Ñuble,2020,22,9.37
Ñuble,2020,23,7.42
Ñuble,2020,24,6.2
Ñuble,2020,25,3.44
Ñuble,2020,26,3.51
Ñuble,2020,27,4.89
Ñuble,2020,28,5.23
Ñuble,2020,29,6.61
Ñuble,2020,30,7.37
Ñuble,2020,31,9.44
Ñuble,2020,32,10.29
Ñuble,2020,33,12.97
Ñuble,2020,34,13.31
Ñuble,2020,35,9.78
Ñuble,2020,36,14.02
Ñuble,2020,37,13.63
Ñuble,2020,38,18.58
Ñuble,2020,39,17.52
Ñuble,2020,40,20.05
Ñuble,2020,41,24.69
Ñuble,2020,42,24.44
Ñuble,2020,43,26.6
Ñuble,2020,44,25.66
Ñuble,2020,45,28.36
Ñuble,2020,46,28.05
Ñuble,2020,47,27.77
Ñuble,2020,48,31.93
Ñuble,2020,49,32.69
Ñuble,2020,50,29.08
Ñuble,2020,51,28.3
Ñuble,2020,52,33.21
Ñuble,2020,53,31.22
Ñuble,2021,1,31.64
Ñuble,2021,2,32.16
Ñuble,2021,3,31.37
Ñuble,2021,4,22.17
Ñuble,2021,5,22.66
Ñuble,2021,6,24.38
Ñuble,2021,7,24.03
Ñuble,2021,8,26.4
Ñuble,2021,9,24.41
Ñuble,2021,10,21.77
Ñuble,2021,11,16.11
Ñuble,2021,12,20.52
Ñuble,2021,13,17.57
Ñuble,2021,14,13.39
Ñuble,2021,15,15.69
Ñuble,2021,16,11.96
Ñuble,2021,17,8.94
Ñuble,2021,18,10.46
Ñuble,2021,19,11.0
Ñuble,2021,20,7.5
Ñuble,2021,21,7.13
Ñuble,2021,22,4.73
Ñuble,2021,23,7.55
Ñuble,2021,24,7.81
Ñuble,2021,25,5.83
Ñuble,2021,26,8.76
Ñuble,2021,27,7.8
Ñuble,2021,28,9.42
Ñuble,2021,29,7.73
Ñuble,2021,30,11.78
Ñuble,2021,31,10.39
Ñuble,2021,32,11.16
Ñuble,2021,33,7.19
Ñuble,2021,34,11.08
Ñuble,2021,35,12.69
Ñuble,2021,36,12.43
Ñuble,2021,37,18.57
Ñuble,2021,38,19.51
Ñuble,2021,39,21.05
Ñuble,2021,40,22.52
Ñuble,2021,41,21.07
Ñuble,2021,42,23.89
Ñuble,2021,43,25.3
Ñuble,2021,44,25.41
Ñuble,2021,45,23.74
Ñuble,2021,46,29.7
Ñuble,2021,47,28.87
Ñuble,2021,48,28.88
Ñuble,2021,49,27.65
Ñuble,2021,50,32.49
Ñuble,2021,51,33.35
Ñuble,2021,52,27.91
Ñuble,2022,1,29.68
